Position,Probability Density,Energy Level
-2.575757575757576e-09,"[9.74701176e-03 1.97971909e-02 1.03627761e-02 1.91525036e-05
 9.13184310e-03 1.97589044e-02 1.09767540e-02 7.65359172e-05
 8.51965011e-03 1.96824796e-02 1.15865699e-02 1.71928235e-04
 7.91280126e-03 1.95682121e-02 1.21898646e-02 3.04960404e-04
 7.31364432e-03 1.94165440e-02 1.27843041e-02 4.75117747e-04
 6.72449733e-03 1.92280620e-02 1.33675886e-02 6.81741959e-04
 6.14763957e-03 1.90034954e-02 1.39374615e-02 9.24033652e-04
 5.58530279e-03 1.87437130e-02 1.44917181e-02 1.20105544e-03
 5.03966256e-03 1.84497199e-02 1.50282141e-02 1.51173559e-03
 4.51282987e-03 1.81226533e-02 1.55448738e-02 1.85487214e-03
 4.00684293e-03 1.77637787e-02 1.60396985e-02 2.22913755e-03
 3.52365929e-03 1.73744845e-02 1.65107737e-02 2.63308387e-03
 3.06514831e-03 1.69562769e-02 1.69562769e-02 3.06514831e-03
 2.63308387e-03 1.65107737e-02 1.73744845e-02 3.52365929e-03
 2.22913755e-03 1.60396985e-02 1.77637787e-02 4.00684293e-03
 1.85487214e-03 1.55448738e-02 1.81226533e-02 4.51282987e-03
 1.51173559e-03 1.50282141e-02 1.84497199e-02 5.03966256e-03
 1.20105544e-03 1.44917181e-02 1.87437130e-02 5.58530279e-03
 9.24033652e-04 1.39374615e-02 1.90034954e-02 6.14763957e-03
 6.81741959e-04 1.33675886e-02 1.92280620e-02 6.72449733e-03
 4.75117747e-04 1.27843041e-02 1.94165440e-02 7.31364432e-03
 3.04960404e-04 1.21898646e-02 1.95682121e-02 7.91280126e-03
 1.71928235e-04 1.15865699e-02 1.96824796e-02 8.51965011e-03
 7.65359172e-05 1.09767540e-02 1.97589044e-02 9.13184310e-03
 1.91525036e-05 1.03627761e-02 1.97971909e-02 9.74701176e-03]",-1.0464809098469133e-18
-2.474747474747475e-09,"[1.03627761e-02 1.97589044e-02 8.51965011e-03 1.71928235e-04
 1.21898646e-02 1.94165440e-02 6.72449733e-03 6.81741959e-04
 1.39374615e-02 1.87437130e-02 5.03966256e-03 1.51173559e-03
 1.55448738e-02 1.77637787e-02 3.52365929e-03 2.63308387e-03
 1.69562769e-02 1.65107737e-02 2.22913755e-03 4.00684293e-03
 1.81226533e-02 1.50282141e-02 1.20105544e-03 5.58530279e-03
 1.90034954e-02 1.33675886e-02 4.75117747e-04 7.31364432e-03
 1.95682121e-02 1.15865699e-02 7.65359172e-05 9.13184310e-03
 1.97971909e-02 9.74701176e-03 1.91525036e-05 1.09767540e-02
 1.96824796e-02 7.91280126e-03 3.04960404e-04 1.27843041e-02
 1.92280620e-02 6.14763957e-03 9.24033652e-04 1.44917181e-02
 1.84497199e-02 4.51282987e-03 1.85487214e-03 1.60396985e-02
 1.73744845e-02 3.06514831e-03 3.06514831e-03 1.73744845e-02
 1.60396985e-02 1.85487214e-03 4.51282987e-03 1.84497199e-02
 1.44917181e-02 9.24033652e-04 6.14763957e-03 1.92280620e-02
 1.27843041e-02 3.04960404e-04 7.91280126e-03 1.96824796e-02
 1.09767540e-02 1.91525036e-05 9.74701176e-03 1.97971909e-02
 9.13184310e-03 7.65359172e-05 1.15865699e-02 1.95682121e-02
 7.31364432e-03 4.75117747e-04 1.33675886e-02 1.90034954e-02
 5.58530279e-03 1.20105544e-03 1.50282141e-02 1.81226533e-02
 4.00684293e-03 2.22913755e-03 1.65107737e-02 1.69562769e-02
 2.63308387e-03 3.52365929e-03 1.77637787e-02 1.55448738e-02
 1.51173559e-03 5.03966256e-03 1.87437130e-02 1.39374615e-02
 6.81741959e-04 6.72449733e-03 1.94165440e-02 1.21898646e-02
 1.71928235e-04 8.51965011e-03 1.97589044e-02 1.03627761e-02]",-1.0329375482806951e-18
-2.373737373737374e-09,"[1.09767540e-02 1.95682121e-02 6.72449733e-03 9.24033652e-04
 1.50282141e-02 1.77637787e-02 3.06514831e-03 3.52365929e-03
 1.81226533e-02 1.44917181e-02 6.81741959e-04 7.31364432e-03
 1.96824796e-02 1.03627761e-02 1.91525036e-05 1.15865699e-02
 1.94165440e-02 6.14763957e-03 1.20105544e-03 1.55448738e-02
 1.73744845e-02 2.63308387e-03 4.00684293e-03 1.84497199e-02
 1.39374615e-02 4.75117747e-04 7.91280126e-03 1.97589044e-02
 9.74701176e-03 7.65359172e-05 1.21898646e-02 1.92280620e-02
 5.58530279e-03 1.51173559e-03 1.60396985e-02 1.69562769e-02
 2.22913755e-03 4.51282987e-03 1.87437130e-02 1.33675886e-02
 3.04960404e-04 8.51965011e-03 1.97971909e-02 9.13184310e-03
 1.71928235e-04 1.27843041e-02 1.90034954e-02 5.03966256e-03
 1.85487214e-03 1.65107737e-02 1.65107737e-02 1.85487214e-03
 5.03966256e-03 1.90034954e-02 1.27843041e-02 1.71928235e-04
 9.13184310e-03 1.97971909e-02 8.51965011e-03 3.04960404e-04
 1.33675886e-02 1.87437130e-02 4.51282987e-03 2.22913755e-03
 1.69562769e-02 1.60396985e-02 1.51173559e-03 5.58530279e-03
 1.92280620e-02 1.21898646e-02 7.65359172e-05 9.74701176e-03
 1.97589044e-02 7.91280126e-03 4.75117747e-04 1.39374615e-02
 1.84497199e-02 4.00684293e-03 2.63308387e-03 1.73744845e-02
 1.55448738e-02 1.20105544e-03 6.14763957e-03 1.94165440e-02
 1.15865699e-02 1.91525036e-05 1.03627761e-02 1.96824796e-02
 7.31364432e-03 6.81741959e-04 1.44917181e-02 1.81226533e-02
 3.52365929e-03 3.06514831e-03 1.77637787e-02 1.50282141e-02
 9.24033652e-04 6.72449733e-03 1.95682121e-02 1.09767540e-02]",-1.0189860414184139e-18
-2.2727272727272727e-09,"[1.15865699e-02 1.92280620e-02 5.03966256e-03 2.22913755e-03
 1.73744845e-02 1.50282141e-02 6.81741959e-04 7.91280126e-03
 1.97971909e-02 8.51965011e-03 4.75117747e-04 1.44917181e-02
 1.77637787e-02 2.63308387e-03 4.51282987e-03 1.90034954e-02
 1.21898646e-02 1.91525036e-05 1.09767540e-02 1.94165440e-02
 5.58530279e-03 1.85487214e-03 1.69562769e-02 1.55448738e-02
 9.24033652e-04 7.31364432e-03 1.97589044e-02 9.13184310e-03
 3.04960404e-04 1.39374615e-02 1.81226533e-02 3.06514831e-03
 4.00684293e-03 1.87437130e-02 1.27843041e-02 7.65359172e-05
 1.03627761e-02 1.95682121e-02 6.14763957e-03 1.51173559e-03
 1.65107737e-02 1.60396985e-02 1.20105544e-03 6.72449733e-03
 1.96824796e-02 9.74701176e-03 1.71928235e-04 1.33675886e-02
 1.84497199e-02 3.52365929e-03 3.52365929e-03 1.84497199e-02
 1.33675886e-02 1.71928235e-04 9.74701176e-03 1.96824796e-02
 6.72449733e-03 1.20105544e-03 1.60396985e-02 1.65107737e-02
 1.51173559e-03 6.14763957e-03 1.95682121e-02 1.03627761e-02
 7.65359172e-05 1.27843041e-02 1.87437130e-02 4.00684293e-03
 3.06514831e-03 1.81226533e-02 1.39374615e-02 3.04960404e-04
 9.13184310e-03 1.97589044e-02 7.31364432e-03 9.24033652e-04
 1.55448738e-02 1.69562769e-02 1.85487214e-03 5.58530279e-03
 1.94165440e-02 1.09767540e-02 1.91525036e-05 1.21898646e-02
 1.90034954e-02 4.51282987e-03 2.63308387e-03 1.77637787e-02
 1.44917181e-02 4.75117747e-04 8.51965011e-03 1.97971909e-02
 7.91280126e-03 6.81741959e-04 1.50282141e-02 1.73744845e-02
 2.22913755e-03 5.03966256e-03 1.92280620e-02 1.15865699e-02]",-1.004639886441915e-18
-2.171717171717172e-09,"[1.21898646e-02 1.87437130e-02 3.52365929e-03 4.00684293e-03
 1.90034954e-02 1.15865699e-02 1.91525036e-05 1.27843041e-02
 1.84497199e-02 3.06514831e-03 4.51282987e-03 1.92280620e-02
 1.09767540e-02 7.65359172e-05 1.33675886e-02 1.81226533e-02
 2.63308387e-03 5.03966256e-03 1.94165440e-02 1.03627761e-02
 1.71928235e-04 1.39374615e-02 1.77637787e-02 2.22913755e-03
 5.58530279e-03 1.95682121e-02 9.74701176e-03 3.04960404e-04
 1.44917181e-02 1.73744845e-02 1.85487214e-03 6.14763957e-03
 1.96824796e-02 9.13184310e-03 4.75117747e-04 1.50282141e-02
 1.69562769e-02 1.51173559e-03 6.72449733e-03 1.97589044e-02
 8.51965011e-03 6.81741959e-04 1.55448738e-02 1.65107737e-02
 1.20105544e-03 7.31364432e-03 1.97971909e-02 7.91280126e-03
 9.24033652e-04 1.60396985e-02 1.60396985e-02 9.24033652e-04
 7.91280126e-03 1.97971909e-02 7.31364432e-03 1.20105544e-03
 1.65107737e-02 1.55448738e-02 6.81741959e-04 8.51965011e-03
 1.97589044e-02 6.72449733e-03 1.51173559e-03 1.69562769e-02
 1.50282141e-02 4.75117747e-04 9.13184310e-03 1.96824796e-02
 6.14763957e-03 1.85487214e-03 1.73744845e-02 1.44917181e-02
 3.04960404e-04 9.74701176e-03 1.95682121e-02 5.58530279e-03
 2.22913755e-03 1.77637787e-02 1.39374615e-02 1.71928235e-04
 1.03627761e-02 1.94165440e-02 5.03966256e-03 2.63308387e-03
 1.81226533e-02 1.33675886e-02 7.65359172e-05 1.09767540e-02
 1.92280620e-02 4.51282987e-03 3.06514831e-03 1.84497199e-02
 1.27843041e-02 1.91525036e-05 1.15865699e-02 1.90034954e-02
 4.00684293e-03 3.52365929e-03 1.87437130e-02 1.21898646e-02]",-9.899129623296061e-19
-2.070707070707071e-09,"[1.27843041e-02 1.81226533e-02 2.22913755e-03 6.14763957e-03
 1.97589044e-02 7.91280126e-03 1.20105544e-03 1.69562769e-02
 1.44917181e-02 1.71928235e-04 1.09767540e-02 1.90034954e-02
 3.52365929e-03 4.51282987e-03 1.94165440e-02 9.74701176e-03
 4.75117747e-04 1.55448738e-02 1.60396985e-02 6.81741959e-04
 9.13184310e-03 1.95682121e-02 5.03966256e-03 3.06514831e-03
 1.87437130e-02 1.15865699e-02 7.65359172e-05 1.39374615e-02
 1.73744845e-02 1.51173559e-03 7.31364432e-03 1.97971909e-02
 6.72449733e-03 1.85487214e-03 1.77637787e-02 1.33675886e-02
 1.91525036e-05 1.21898646e-02 1.84497199e-02 2.63308387e-03
 5.58530279e-03 1.96824796e-02 8.51965011e-03 9.24033652e-04
 1.65107737e-02 1.50282141e-02 3.04960404e-04 1.03627761e-02
 1.92280620e-02 4.00684293e-03 4.00684293e-03 1.92280620e-02
 1.03627761e-02 3.04960404e-04 1.50282141e-02 1.65107737e-02
 9.24033652e-04 8.51965011e-03 1.96824796e-02 5.58530279e-03
 2.63308387e-03 1.84497199e-02 1.21898646e-02 1.91525036e-05
 1.33675886e-02 1.77637787e-02 1.85487214e-03 6.72449733e-03
 1.97971909e-02 7.31364432e-03 1.51173559e-03 1.73744845e-02
 1.39374615e-02 7.65359172e-05 1.15865699e-02 1.87437130e-02
 3.06514831e-03 5.03966256e-03 1.95682121e-02 9.13184310e-03
 6.81741959e-04 1.60396985e-02 1.55448738e-02 4.75117747e-04
 9.74701176e-03 1.94165440e-02 4.51282987e-03 3.52365929e-03
 1.90034954e-02 1.09767540e-02 1.71928235e-04 1.44917181e-02
 1.69562769e-02 1.20105544e-03 7.91280126e-03 1.97589044e-02
 6.14763957e-03 2.22913755e-03 1.81226533e-02 1.27843041e-02]",-9.748195164294434e-19
-1.9696969696969697e-09,"[1.33675886e-02 1.73744845e-02 1.20105544e-03 8.51965011e-03
 1.95682121e-02 4.51282987e-03 4.00684293e-03 1.94165440e-02
 9.13184310e-03 9.24033652e-04 1.69562769e-02 1.39374615e-02
 1.91525036e-05 1.27843041e-02 1.77637787e-02 1.51173559e-03
 7.91280126e-03 1.96824796e-02 5.03966256e-03 3.52365929e-03
 1.92280620e-02 9.74701176e-03 6.81741959e-04 1.65107737e-02
 1.44917181e-02 7.65359172e-05 1.21898646e-02 1.81226533e-02
 1.85487214e-03 7.31364432e-03 1.97589044e-02 5.58530279e-03
 3.06514831e-03 1.90034954e-02 1.03627761e-02 4.75117747e-04
 1.60396985e-02 1.50282141e-02 1.71928235e-04 1.15865699e-02
 1.84497199e-02 2.22913755e-03 6.72449733e-03 1.97971909e-02
 6.14763957e-03 2.63308387e-03 1.87437130e-02 1.09767540e-02
 3.04960404e-04 1.55448738e-02 1.55448738e-02 3.04960404e-04
 1.09767540e-02 1.87437130e-02 2.63308387e-03 6.14763957e-03
 1.97971909e-02 6.72449733e-03 2.22913755e-03 1.84497199e-02
 1.15865699e-02 1.71928235e-04 1.50282141e-02 1.60396985e-02
 4.75117747e-04 1.03627761e-02 1.90034954e-02 3.06514831e-03
 5.58530279e-03 1.97589044e-02 7.31364432e-03 1.85487214e-03
 1.81226533e-02 1.21898646e-02 7.65359172e-05 1.44917181e-02
 1.65107737e-02 6.81741959e-04 9.74701176e-03 1.92280620e-02
 3.52365929e-03 5.03966256e-03 1.96824796e-02 7.91280126e-03
 1.51173559e-03 1.77637787e-02 1.27843041e-02 1.91525036e-05
 1.39374615e-02 1.69562769e-02 9.24033652e-04 9.13184310e-03
 1.94165440e-02 4.00684293e-03 4.51282987e-03 1.95682121e-02
 8.51965011e-03 1.20105544e-03 1.73744845e-02 1.33675886e-02]",-9.5937415067554e-19
-1.868686868686869e-09,"[1.39374615e-02 1.65107737e-02 4.75117747e-04 1.09767540e-02
 1.84497199e-02 1.85487214e-03 7.91280126e-03 1.95682121e-02
 4.00684293e-03 5.03966256e-03 1.97589044e-02 6.72449733e-03
 2.63308387e-03 1.90034954e-02 9.74701176e-03 9.24033652e-04
 1.73744845e-02 1.27843041e-02 7.65359172e-05 1.50282141e-02
 1.55448738e-02 1.71928235e-04 1.21898646e-02 1.77637787e-02
 1.20105544e-03 9.13184310e-03 1.92280620e-02 3.06514831e-03
 6.14763957e-03 1.97971909e-02 5.58530279e-03 3.52365929e-03
 1.94165440e-02 8.51965011e-03 1.51173559e-03 1.81226533e-02
 1.15865699e-02 3.04960404e-04 1.60396985e-02 1.44917181e-02
 1.91525036e-05 1.33675886e-02 1.69562769e-02 6.81741959e-04
 1.03627761e-02 1.87437130e-02 2.22913755e-03 7.31364432e-03
 1.96824796e-02 4.51282987e-03 4.51282987e-03 1.96824796e-02
 7.31364432e-03 2.22913755e-03 1.87437130e-02 1.03627761e-02
 6.81741959e-04 1.69562769e-02 1.33675886e-02 1.91525036e-05
 1.44917181e-02 1.60396985e-02 3.04960404e-04 1.15865699e-02
 1.81226533e-02 1.51173559e-03 8.51965011e-03 1.94165440e-02
 3.52365929e-03 5.58530279e-03 1.97971909e-02 6.14763957e-03
 3.06514831e-03 1.92280620e-02 9.13184310e-03 1.20105544e-03
 1.77637787e-02 1.21898646e-02 1.71928235e-04 1.55448738e-02
 1.50282141e-02 7.65359172e-05 1.27843041e-02 1.73744845e-02
 9.24033652e-04 9.74701176e-03 1.90034954e-02 2.63308387e-03
 6.72449733e-03 1.97589044e-02 5.03966256e-03 4.00684293e-03
 1.95682121e-02 7.91280126e-03 1.85487214e-03 1.84497199e-02
 1.09767540e-02 4.75117747e-04 1.65107737e-02 1.39374615e-02]",-9.435918074617397e-19
-1.7676767676767678e-09,"[1.44917181e-02 1.55448738e-02 7.65359172e-05 1.33675886e-02
 1.65107737e-02 3.04960404e-04 1.21898646e-02 1.73744845e-02
 6.81741959e-04 1.09767540e-02 1.81226533e-02 1.20105544e-03
 9.74701176e-03 1.87437130e-02 1.85487214e-03 8.51965011e-03
 1.92280620e-02 2.63308387e-03 7.31364432e-03 1.95682121e-02
 3.52365929e-03 6.14763957e-03 1.97589044e-02 4.51282987e-03
 5.03966256e-03 1.97971909e-02 5.58530279e-03 4.00684293e-03
 1.96824796e-02 6.72449733e-03 3.06514831e-03 1.94165440e-02
 7.91280126e-03 2.22913755e-03 1.90034954e-02 9.13184310e-03
 1.51173559e-03 1.84497199e-02 1.03627761e-02 9.24033652e-04
 1.77637787e-02 1.15865699e-02 4.75117747e-04 1.69562769e-02
 1.27843041e-02 1.71928235e-04 1.60396985e-02 1.39374615e-02
 1.91525036e-05 1.50282141e-02 1.50282141e-02 1.91525036e-05
 1.39374615e-02 1.60396985e-02 1.71928235e-04 1.27843041e-02
 1.69562769e-02 4.75117747e-04 1.15865699e-02 1.77637787e-02
 9.24033652e-04 1.03627761e-02 1.84497199e-02 1.51173559e-03
 9.13184310e-03 1.90034954e-02 2.22913755e-03 7.91280126e-03
 1.94165440e-02 3.06514831e-03 6.72449733e-03 1.96824796e-02
 4.00684293e-03 5.58530279e-03 1.97971909e-02 5.03966256e-03
 4.51282987e-03 1.97589044e-02 6.14763957e-03 3.52365929e-03
 1.95682121e-02 7.31364432e-03 2.63308387e-03 1.92280620e-02
 8.51965011e-03 1.85487214e-03 1.87437130e-02 9.74701176e-03
 1.20105544e-03 1.81226533e-02 1.09767540e-02 6.81741959e-04
 1.73744845e-02 1.21898646e-02 3.04960404e-04 1.65107737e-02
 1.33675886e-02 7.65359172e-05 1.55448738e-02 1.44917181e-02]",-9.274877551858155e-19
-1.6666666666666667e-09,"[1.50282141e-02 1.44917181e-02 1.91525036e-05 1.55448738e-02
 1.39374615e-02 7.65359172e-05 1.60396985e-02 1.33675886e-02
 1.71928235e-04 1.65107737e-02 1.27843041e-02 3.04960404e-04
 1.69562769e-02 1.21898646e-02 4.75117747e-04 1.73744845e-02
 1.15865699e-02 6.81741959e-04 1.77637787e-02 1.09767540e-02
 9.24033652e-04 1.81226533e-02 1.03627761e-02 1.20105544e-03
 1.84497199e-02 9.74701176e-03 1.51173559e-03 1.87437130e-02
 9.13184310e-03 1.85487214e-03 1.90034954e-02 8.51965011e-03
 2.22913755e-03 1.92280620e-02 7.91280126e-03 2.63308387e-03
 1.94165440e-02 7.31364432e-03 3.06514831e-03 1.95682121e-02
 6.72449733e-03 3.52365929e-03 1.96824796e-02 6.14763957e-03
 4.00684293e-03 1.97589044e-02 5.58530279e-03 4.51282987e-03
 1.97971909e-02 5.03966256e-03 5.03966256e-03 1.97971909e-02
 4.51282987e-03 5.58530279e-03 1.97589044e-02 4.00684293e-03
 6.14763957e-03 1.96824796e-02 3.52365929e-03 6.72449733e-03
 1.95682121e-02 3.06514831e-03 7.31364432e-03 1.94165440e-02
 2.63308387e-03 7.91280126e-03 1.92280620e-02 2.22913755e-03
 8.51965011e-03 1.90034954e-02 1.85487214e-03 9.13184310e-03
 1.87437130e-02 1.51173559e-03 9.74701176e-03 1.84497199e-02
 1.20105544e-03 1.03627761e-02 1.81226533e-02 9.24033652e-04
 1.09767540e-02 1.77637787e-02 6.81741959e-04 1.15865699e-02
 1.73744845e-02 4.75117747e-04 1.21898646e-02 1.69562769e-02
 3.04960404e-04 1.27843041e-02 1.65107737e-02 1.71928235e-04
 1.33675886e-02 1.60396985e-02 7.65359172e-05 1.39374615e-02
 1.55448738e-02 1.91525036e-05 1.44917181e-02 1.50282141e-02]",-9.110775734782802e-19
-1.565656565656566e-09,"[1.55448738e-02 1.33675886e-02 3.04960404e-04 1.73744845e-02
 1.09767540e-02 1.20105544e-03 1.87437130e-02 8.51965011e-03
 2.63308387e-03 1.95682121e-02 6.14763957e-03 4.51282987e-03
 1.97971909e-02 4.00684293e-03 6.72449733e-03 1.94165440e-02
 2.22913755e-03 9.13184310e-03 1.84497199e-02 9.24033652e-04
 1.15865699e-02 1.69562769e-02 1.71928235e-04 1.39374615e-02
 1.50282141e-02 1.91525036e-05 1.60396985e-02 1.27843041e-02
 4.75117747e-04 1.77637787e-02 1.03627761e-02 1.51173559e-03
 1.90034954e-02 7.91280126e-03 3.06514831e-03 1.96824796e-02
 5.58530279e-03 5.03966256e-03 1.97589044e-02 3.52365929e-03
 7.31364432e-03 1.92280620e-02 1.85487214e-03 9.74701176e-03
 1.81226533e-02 6.81741959e-04 1.21898646e-02 1.65107737e-02
 7.65359172e-05 1.44917181e-02 1.44917181e-02 7.65359172e-05
 1.65107737e-02 1.21898646e-02 6.81741959e-04 1.81226533e-02
 9.74701176e-03 1.85487214e-03 1.92280620e-02 7.31364432e-03
 3.52365929e-03 1.97589044e-02 5.03966256e-03 5.58530279e-03
 1.96824796e-02 3.06514831e-03 7.91280126e-03 1.90034954e-02
 1.51173559e-03 1.03627761e-02 1.77637787e-02 4.75117747e-04
 1.27843041e-02 1.60396985e-02 1.91525036e-05 1.50282141e-02
 1.39374615e-02 1.71928235e-04 1.69562769e-02 1.15865699e-02
 9.24033652e-04 1.84497199e-02 9.13184310e-03 2.22913755e-03
 1.94165440e-02 6.72449733e-03 4.00684293e-03 1.97971909e-02
 4.51282987e-03 6.14763957e-03 1.95682121e-02 2.63308387e-03
 8.51965011e-03 1.87437130e-02 1.20105544e-03 1.09767540e-02
 1.73744845e-02 3.04960404e-04 1.33675886e-02 1.55448738e-02]",-8.943771381301018e-19
-1.4646464646464648e-09,"[1.60396985e-02 1.21898646e-02 9.24033652e-04 1.87437130e-02
 7.91280126e-03 3.52365929e-03 1.97971909e-02 4.00684293e-03
 7.31364432e-03 1.90034954e-02 1.20105544e-03 1.15865699e-02
 1.65107737e-02 1.91525036e-05 1.55448738e-02 1.27843041e-02
 6.81741959e-04 1.84497199e-02 8.51965011e-03 3.06514831e-03
 1.97589044e-02 4.51282987e-03 6.72449733e-03 1.92280620e-02
 1.51173559e-03 1.09767540e-02 1.69562769e-02 7.65359172e-05
 1.50282141e-02 1.33675886e-02 4.75117747e-04 1.81226533e-02
 9.13184310e-03 2.63308387e-03 1.96824796e-02 5.03966256e-03
 6.14763957e-03 1.94165440e-02 1.85487214e-03 1.03627761e-02
 1.73744845e-02 1.71928235e-04 1.44917181e-02 1.39374615e-02
 3.04960404e-04 1.77637787e-02 9.74701176e-03 2.22913755e-03
 1.95682121e-02 5.58530279e-03 5.58530279e-03 1.95682121e-02
 2.22913755e-03 9.74701176e-03 1.77637787e-02 3.04960404e-04
 1.39374615e-02 1.44917181e-02 1.71928235e-04 1.73744845e-02
 1.03627761e-02 1.85487214e-03 1.94165440e-02 6.14763957e-03
 5.03966256e-03 1.96824796e-02 2.63308387e-03 9.13184310e-03
 1.81226533e-02 4.75117747e-04 1.33675886e-02 1.50282141e-02
 7.65359172e-05 1.69562769e-02 1.09767540e-02 1.51173559e-03
 1.92280620e-02 6.72449733e-03 4.51282987e-03 1.97589044e-02
 3.06514831e-03 8.51965011e-03 1.84497199e-02 6.81741959e-04
 1.27843041e-02 1.55448738e-02 1.91525036e-05 1.65107737e-02
 1.15865699e-02 1.20105544e-03 1.90034954e-02 7.31364432e-03
 4.00684293e-03 1.97971909e-02 3.52365929e-03 7.91280126e-03
 1.87437130e-02 9.24033652e-04 1.21898646e-02 1.60396985e-02]",-8.774026057338987e-19
-1.3636363636363637e-09,"[1.65107737e-02 1.09767540e-02 1.85487214e-03 1.95682121e-02
 5.03966256e-03 6.72449733e-03 1.90034954e-02 9.24033652e-04
 1.27843041e-02 1.50282141e-02 1.71928235e-04 1.77637787e-02
 9.13184310e-03 3.06514831e-03 1.97971909e-02 3.52365929e-03
 8.51965011e-03 1.81226533e-02 3.04960404e-04 1.44917181e-02
 1.33675886e-02 6.81741959e-04 1.87437130e-02 7.31364432e-03
 4.51282987e-03 1.96824796e-02 2.22913755e-03 1.03627761e-02
 1.69562769e-02 1.91525036e-05 1.60396985e-02 1.15865699e-02
 1.51173559e-03 1.94165440e-02 5.58530279e-03 6.14763957e-03
 1.92280620e-02 1.20105544e-03 1.21898646e-02 1.55448738e-02
 7.65359172e-05 1.73744845e-02 9.74701176e-03 2.63308387e-03
 1.97589044e-02 4.00684293e-03 7.91280126e-03 1.84497199e-02
 4.75117747e-04 1.39374615e-02 1.39374615e-02 4.75117747e-04
 1.84497199e-02 7.91280126e-03 4.00684293e-03 1.97589044e-02
 2.63308387e-03 9.74701176e-03 1.73744845e-02 7.65359172e-05
 1.55448738e-02 1.21898646e-02 1.20105544e-03 1.92280620e-02
 6.14763957e-03 5.58530279e-03 1.94165440e-02 1.51173559e-03
 1.15865699e-02 1.60396985e-02 1.91525036e-05 1.69562769e-02
 1.03627761e-02 2.22913755e-03 1.96824796e-02 4.51282987e-03
 7.31364432e-03 1.87437130e-02 6.81741959e-04 1.33675886e-02
 1.44917181e-02 3.04960404e-04 1.81226533e-02 8.51965011e-03
 3.52365929e-03 1.97971909e-02 3.06514831e-03 9.13184310e-03
 1.77637787e-02 1.71928235e-04 1.50282141e-02 1.27843041e-02
 9.24033652e-04 1.90034954e-02 6.72449733e-03 5.03966256e-03
 1.95682121e-02 1.85487214e-03 1.09767540e-02 1.65107737e-02]",-8.601703980534815e-19
-1.262626262626263e-09,"[1.69562769e-02 9.74701176e-03 3.06514831e-03 1.97971909e-02
 2.63308387e-03 1.03627761e-02 1.65107737e-02 1.91525036e-05
 1.73744845e-02 9.13184310e-03 3.52365929e-03 1.97589044e-02
 2.22913755e-03 1.09767540e-02 1.60396985e-02 7.65359172e-05
 1.77637787e-02 8.51965011e-03 4.00684293e-03 1.96824796e-02
 1.85487214e-03 1.15865699e-02 1.55448738e-02 1.71928235e-04
 1.81226533e-02 7.91280126e-03 4.51282987e-03 1.95682121e-02
 1.51173559e-03 1.21898646e-02 1.50282141e-02 3.04960404e-04
 1.84497199e-02 7.31364432e-03 5.03966256e-03 1.94165440e-02
 1.20105544e-03 1.27843041e-02 1.44917181e-02 4.75117747e-04
 1.87437130e-02 6.72449733e-03 5.58530279e-03 1.92280620e-02
 9.24033652e-04 1.33675886e-02 1.39374615e-02 6.81741959e-04
 1.90034954e-02 6.14763957e-03 6.14763957e-03 1.90034954e-02
 6.81741959e-04 1.39374615e-02 1.33675886e-02 9.24033652e-04
 1.92280620e-02 5.58530279e-03 6.72449733e-03 1.87437130e-02
 4.75117747e-04 1.44917181e-02 1.27843041e-02 1.20105544e-03
 1.94165440e-02 5.03966256e-03 7.31364432e-03 1.84497199e-02
 3.04960404e-04 1.50282141e-02 1.21898646e-02 1.51173559e-03
 1.95682121e-02 4.51282987e-03 7.91280126e-03 1.81226533e-02
 1.71928235e-04 1.55448738e-02 1.15865699e-02 1.85487214e-03
 1.96824796e-02 4.00684293e-03 8.51965011e-03 1.77637787e-02
 7.65359172e-05 1.60396985e-02 1.09767540e-02 2.22913755e-03
 1.97589044e-02 3.52365929e-03 9.13184310e-03 1.73744845e-02
 1.91525036e-05 1.65107737e-02 1.03627761e-02 2.63308387e-03
 1.97971909e-02 3.06514831e-03 9.74701176e-03 1.69562769e-02]",-8.426971861368567e-19
